Team 1,Score 1,Team 2,Score 2,Elo Rating 1,Elo Rating 2,New Elo Rating 1,New Elo Rating 2,Week,Year
LAR,37,JAX,7,1557.1626470280785,1260.7258593099464,1566.7182889141968,1251.170217423828,13,2021
PIT,20,BAL,19,1550.5569784518718,1640.6896638948888,1589.5487746927643,1601.6978676539964,13,2021
SEA,30,SF,23,1431.7138044187484,1533.5583266988776,1471.6777722053241,1493.594358912302,13,2021
KC,22,DEN,9,1685.438999291921,1478.572624619475,1699.9386008971187,1464.0730230142772,13,2021
NE,14,BUF,10,1614.9191291967259,1610.8708554162563,1645.6567724825022,1580.13321213048,13,2021
MIN,36,PIT,28,1449.0686940969194,1589.5487746927643,1491.6851550542144,1546.9323137354693,14,2021
CLE,24,BAL,22,1516.2355583853894,1601.6978676539964,1554.4625589094146,1563.470867129971,14,2021
TEN,20,JAX,0,1621.9022558291244,1251.170217423828,1628.4211315322873,1244.6513417206652,14,2021
KC,48,LV,9,1699.9386008971187,1472.7881120635232,1713.052718683753,1459.6739942768888,14,2021
NO,30,NYJ,9,1476.2019763032135,1302.249822498433,1492.752433719233,1285.6993650824136,14,2021
DAL,27,WSH,20,1541.9144780159204,1532.850833553962,1571.911172450186,1502.8541391196964,14,2021
ATL,29,CAR,21,1409.3110982962125,1379.4935818023116,1437.4742601729836,1351.3304199255406,14,2021
SEA,33,HOU,13,1471.6777722053241,1282.1841952171487,1487.1680328340558,1266.693934588417,14,2021
DEN,38,DET,10,1464.0730230142772,1264.648712013178,1478.9099060643375,1249.8118289631177,14,2021
LAC,37,NYG,21,1547.6123505833302,1426.7922880763354,1568.113541225022,1406.2910974346437,14,2021
SF,26,CIN,23,1493.594358912302,1492.2453792161698,1524.2747731024729,1461.5649650259988,14,2021
TB,33,BUF,27,1643.4417857690614,1580.13321213048,1668.6908113690242,1554.8841865305171,14,2021
GB,45,CHI,30,1683.6660604819515,1412.3096892704095,1694.3445606487628,1401.6311891035982,14,2021
LAR,30,ARI,23,1566.7182889141968,1635.8094041634702,1603.5637034241665,1598.9639896535004,14,2021
KC,34,LAC,28,1713.052718683753,1568.113541225022,1731.5191768033224,1549.6470831054526,15,2021
IND,27,NE,17,1573.777430683544,1645.6567724825022,1610.498923708328,1608.9352794577183,15,2021
BUF,31,CAR,14,1554.8841865305171,1351.3304199255406,1569.3130575119026,1336.9015489441551,15,2021
DET,30,ARI,12,1249.8118289631177,1598.9639896535004,1303.6034994731442,1545.172319143474,15,2021
MIA,31,NYJ,24,1519.1647472735117,1285.6993650824136,1531.783434891256,1273.0806774646692,15,2021
DAL,21,NYG,6,1571.911172450186,1406.2910974346437,1588.8816422149478,1389.320627669882,15,2021
PIT,19,TEN,13,1546.9323137354693,1628.4211315322873,1584.4575446510669,1590.8959006166897,15,2021
HOU,30,JAX,16,1266.693934588417,1244.6513417206652,1295.2614943418926,1216.0837819671897,15,2021
CIN,15,DEN,10,1461.5649650259988,1478.9099060643375,1493.5863453103404,1446.888525779996,15,2021
SF,31,ATL,13,1524.2747731024729,1437.4742601729836,1547.3095719112855,1414.439461364171,15,2021
GB,31,BAL,30,1694.3445606487628,1563.470867129971,1713.8699005131316,1543.9455272656023,15,2021
NO,9,TB,0,1492.752433719233,1668.6908113690242,1537.4998607549626,1623.9433843332947,15,2021
LV,16,CLE,14,1459.6739942768888,1554.4625589094146,1498.2946214780666,1515.8419317082369,15,2021
MIN,17,CHI,9,1491.6851550542144,1401.6311891035982,1514.452077984223,1378.8642661735896,15,2021
LAR,20,SEA,10,1603.5637034241665,1487.1680328340558,1624.211637279896,1466.5200989783264,15,2021
PHI,27,WSH,17,1452.12265808009,1502.8541391196964,1487.044791308391,1467.9320058913954,15,2021
TEN,20,SF,17,1590.8959006166897,1547.3095719112855,1617.3270151273537,1520.8784574006215,16,2021
GB,24,CLE,22,1713.8699005131316,1515.8419317082369,1728.5067087958644,1501.205123425504,16,2021
IND,22,ARI,16,1610.498923708328,1545.172319143474,1635.0865497559935,1520.5846930958085,16,2021
ATL,20,DET,16,1414.439461364171,1303.6034994731442,1435.3193524220137,1282.7236084153014,16,2021
CIN,41,BAL,21,1493.5863453103404,1543.9455272656023,1528.1332963172576,1509.3985762586851,16,2021
LAR,30,MIN,23,1624.211637279896,1514.452077984223,1645.1762615954478,1493.4874536686712,16,2021
BUF,33,NE,21,1569.3130575119026,1608.9352794577183,1602.9422701532253,1575.3060668163955,16,2021
NYJ,26,JAX,21,1273.0806774646692,1216.0837819671897,1298.370330888164,1190.7941285436948,16,2021
PHI,34,NYG,10,1487.044791308391,1389.320627669882,1508.9674957954255,1367.3979231828475,16,2021
TB,32,CAR,6,1623.9433843332947,1336.9015489441551,1633.6552321979175,1327.1897010795324,16,2021
HOU,41,LAC,29,1295.2614943418926,1549.6470831054526,1344.3183016789822,1500.590275768363,16,2021
CHI,25,SEA,24,1378.8642661735896,1466.5200989783264,1416.525889600998,1428.858475550918,16,2021
KC,36,PIT,10,1731.5191768033224,1584.4575446510669,1749.6486031200143,1566.328118334375,16,2021
LV,17,DEN,13,1498.2946214780666,1446.888525779996,1524.0585943052427,1421.1245529528198,16,2021
DAL,56,WSH,14,1588.8816422149478,1467.9320058913954,1608.9734566499535,1447.8401914563897,16,2021
MIA,20,NO,3,1531.783434891256,1537.4998607549626,1562.4802765850698,1506.803019061149,16,2021
BUF,29,ATL,15,1602.9422701532253,1435.3193524220137,1619.4408027643499,1418.8208198108891,17,2021
CHI,29,NYG,3,1416.525889600998,1367.3979231828475,1442.225934805571,1341.6978779782746,17,2021
CIN,34,KC,31,1528.1332963172576,1749.6486031200143,1574.8743007644405,1702.9075986728315,17,2021
TEN,34,MIA,3,1617.3270151273537,1562.4802765850698,1642.5457746909071,1537.2615170215163,17,2021
LV,23,IND,20,1524.0585943052427,1635.0865497559935,1563.2010659669365,1595.9440780942996,17,2021
NE,50,JAX,10,1575.3060668163955,1190.7941285436948,1581.1994200436347,1184.9007753164556,17,2021
TB,28,NYJ,24,1633.6552321979175,1298.370330888164,1641.234552595004,1290.7910104910775,17,2021
PHI,20,WSH,16,1508.9674957954255,1447.8401914563897,1533.66054927001,1423.1471379818051,17,2021
LAR,20,BAL,19,1645.1762615954478,1509.3985762586851,1663.9519861709068,1490.6228516832261,17,2021
LAC,34,DEN,13,1500.590275768363,1421.1245529528198,1523.7683343615631,1397.9464943596197,17,2021
SF,23,HOU,7,1520.8784574006215,1344.3183016789822,1536.7695092398276,1328.427249839776,17,2021
ARI,25,DAL,22,1520.5846930958085,1608.9734566499535,1557.9313884096,1571.626761336162,17,2021
NO,18,CAR,10,1506.803019061149,1327.1897010795324,1522.4898432670032,1311.5028768736781,17,2021
SEA,51,DET,29,1428.858475550918,1282.7236084153014,1446.874895028618,1264.7071889376014,17,2021
GB,37,MIN,10,1728.5067087958644,1493.4874536686712,1740.7896284282042,1481.2045340363313,17,2021
PIT,26,CLE,14,1566.328118334375,1501.205123425504,1590.6884155831829,1476.8448261766962,17,2021
BUF,31,LAR,10,1619.4408027643499,1663.9519861709068,1669.8363490950205,1613.5564398402362,1,2022
NO,27,ATL,26,1522.4898432670032,1418.8208198108891,1554.2343288018349,1387.0763342760574,1,2022
CHI,19,SF,10,1442.225934805571,1536.7695092398276,1498.7980222499907,1480.1974217954078,1,2022
PIT,23,CIN,20,1590.6884155831829,1574.8743007644405,1633.3552238358707,1532.2074925117527,1,2022
PHI,38,DET,35,1533.66054927001,1264.7071889376014,1549.3362586002922,1249.0314796073192,1,2022
MIA,20,NE,7,1537.2615170215163,1581.1994200436347,1587.584489104922,1530.876447960229,1,2022
BAL,24,NYJ,9,1490.6228516832261,1290.7910104910775,1512.1172765438396,1269.296585630464,1,2022
WSH,28,JAX,22,1423.1471379818051,1184.9007753164556,1441.240326575708,1166.8075867225527,1,2022
CLE,26,CAR,24,1476.8448261766962,1311.5028768736781,1501.745053450507,1286.6026495998676,1,2022
IND,20,HOU,20,1595.9440780942996,1328.427249839776,1522.3269730006919,1402.0443549333838,1,2022
NYG,21,TEN,20,1341.6978779782746,1642.5457746909071,1417.6561438906028,1566.587508778579,1,2022
MIN,23,GB,7,1481.2045340363313,1740.7896284282042,1554.2194444360762,1667.7747180284593,1,2022
KC,44,ARI,21,1702.9075986728315,1557.9313884096,1729.9675326323838,1530.8714544500476,1,2022
LAC,24,LV,19,1523.7683343615631,1563.2010659669365,1573.5199568720884,1513.4494434564112,1,2022
TB,19,DAL,3,1641.234552595004,1571.626761336162,1677.0969560664796,1535.7643578646864,1,2022
SEA,17,DEN,16,1446.874895028618,1397.9464943596197,1485.3212037889025,1359.5001855993353,1,2022
KC,27,LAC,24,1729.9675326323838,1573.5199568720884,1755.6245493646677,1547.8629401398046,2,2022
NYJ,31,CLE,30,1269.296585630464,1501.745053450507,1339.6416524546628,1431.3999866263082,2,2022
DET,36,WSH,27,1249.0314796073192,1441.240326575708,1315.7616066099083,1374.5101995731188,2,2022
TB,20,NO,10,1677.0969560664796,1554.2343288018349,1706.4192363996929,1524.9120484686216,2,2022
NYG,19,CAR,16,1417.6561438906028,1286.6026495998676,1446.0599186640366,1258.198874826434,2,2022
NE,17,PIT,14,1530.876447960229,1633.3552238358707,1588.005546194484,1576.2261256016156,2,2022
JAX,24,IND,0,1166.8075867225527,1522.3269730006919,1245.4485949812547,1443.68596474199,2,2022
MIA,42,BAL,38,1587.584489104922,1512.1172765438396,1622.4891380146248,1477.2126276341369,2,2022
LAR,31,ATL,27,1613.5564398402362,1387.0763342760574,1632.5186935165466,1368.114080599747,2,2022
SF,27,SEA,7,1480.1974217954078,1485.3212037889025,1525.2521602245715,1440.2664653597387,2,2022
DAL,20,CIN,17,1535.7643578646864,1532.2074925117527,1579.7098295684373,1488.2620208080018,2,2022
DEN,16,HOU,9,1359.5001855993353,1402.0443549333838,1409.3100404052777,1352.2345001274414,2,2022
ARI,29,LV,23,1530.8714544500476,1513.4494434564112,1573.046899384099,1471.2739985223598,2,2022
GB,27,CHI,10,1667.7747180284593,1498.7980222499907,1692.1362040868219,1474.4365361916282,2,2022
BUF,41,TEN,7,1669.8363490950205,1566.587508778579,1701.4169876012108,1535.0068702723886,2,2022
PHI,24,MIN,7,1549.3362586002922,1554.2194444360762,1594.3602567879668,1509.1954462484016,2,2022
CLE,29,PIT,17,1431.3999866263082,1576.2261256016156,1492.887188486898,1514.738923741026,3,2022
CHI,23,HOU,20,1474.4365361916282,1352.2345001274414,1503.634920223794,1323.0361160952755,3,2022
TEN,24,LV,22,1535.0068702723886,1471.2739985223598,1571.1067888635646,1435.1740799311838,3,2022
IND,20,KC,17,1443.68596474199,1755.6245493646677,1519.3280623760581,1679.9824517305995,3,2022
MIA,21,BUF,19,1622.4891380146248,1701.4169876012108,1676.4385953606977,1647.467530255138,3,2022
MIN,28,DET,24,1509.1954462484016,1315.7616066099083,1531.0002453716827,1293.9568074866272,3,2022
BAL,37,NE,26,1477.2126276341369,1588.005546194484,1534.9175122668655,1530.3006615617553,3,2022
CIN,27,NYJ,12,1488.2620208080018,1339.6416524546628,1514.5698406937363,1313.3338325689283,3,2022
PHI,24,WSH,8,1594.3602567879668,1374.5101995731188,1613.7658870748007,1355.104569286285,3,2022
CAR,22,NO,14,1258.198874826434,1524.9120484686216,1330.7684243991907,1452.3424988958648,3,2022
JAX,38,LAC,10,1245.4485949812547,1547.8629401398046,1320.4885673133977,1472.8229678076616,3,2022
LAR,20,ARI,12,1632.5186935165466,1573.046899384099,1669.1428116970094,1536.4227812036363,3,2022
ATL,27,SEA,23,1368.114080599747,1440.2664653597387,1421.242957511777,1387.1375884477088,3,2022
GB,14,TB,12,1692.1362040868219,1706.4192363996929,1738.0481288091128,1660.507311677402,3,2022
DEN,11,SF,10,1409.3100404052777,1525.2521602245715,1467.6035748983998,1466.9586257314495,3,2022
DAL,23,NYG,16,1579.7098295684373,1446.0599186640366,1607.6356758937652,1418.1340723387086,3,2022
CIN,27,MIA,15,1514.5698406937363,1676.4385953606977,1577.4174612872557,1613.5909747671783,4,2022
MIN,28,NO,25,1531.0002453716827,1452.3424988958648,1565.0501491675238,1418.2925951000236,4,2022
ATL,23,CLE,20,1421.242957511777,1492.887188486898,1473.9490192190533,1440.1811267796215,4,2022
DAL,25,WSH,10,1607.6356758937652,1355.104569286285,1624.230177503702,1338.5100676763482,4,2022
SEA,48,DET,45,1387.1375884477088,1293.9568074866272,1419.4643856168482,1261.6300103174879,4,2022
TEN,24,IND,17,1571.1067888635646,1519.3280623760581,1608.4271251336204,1482.0077261060023,4,2022
NYG,20,CHI,12,1418.1340723387086,1503.634920223794,1472.5004216166512,1449.2685709458515,4,2022
PHI,29,JAX,21,1613.7658870748007,1320.4885673133977,1627.4321390435057,1306.8223153446927,4,2022
NYJ,24,PIT,20,1313.3338325689283,1514.738923741026,1380.0167223703445,1448.0560339396097,4,2022
BUF,23,BAL,20,1647.467530255138,1534.9175122668655,1677.555080197605,1504.8299623243984,4,2022
LAC,34,HOU,24,1472.8229678076616,1323.0361160952755,1498.8288718611498,1297.0302120417873,4,2022
ARI,26,CAR,16,1536.4227812036363,1330.7684243991907,1556.95290661239,1310.238298990437,4,2022
GB,27,NE,24,1738.0481288091128,1530.3006615617553,1758.3894682149792,1509.959322155889,4,2022
LV,32,DEN,23,1435.1740799311838,1467.6035748983998,1483.0505224579822,1419.7271323716013,4,2022
KC,41,TB,31,1679.9824517305995,1660.507311677402,1721.329856512697,1619.1599068953044,4,2022
SF,24,LAR,9,1466.9586257314495,1669.1428116970094,1533.712841681212,1602.3885957472467,4,2022
IND,12,DEN,9,1482.0077261060023,1419.7271323716013,1517.7924676264079,1383.9423908511958,5,2022
NYG,27,GB,22,1472.5004216166512,1758.3894682149792,1545.4334223201827,1685.4564675114477,5,2022
BUF,38,PIT,3,1677.555080197605,1448.0560339396097,1695.8803156523109,1429.730798484904,5,2022
LAC,30,CLE,28,1498.8288718611498,1440.1811267796215,1535.0549513663675,1403.9550472744038,5,2022
MIN,29,CHI,22,1565.0501491675238,1449.2685709458515,1594.5677448425288,1419.7509752708465,5,2022
NE,29,DET,0,1509.959322155889,1261.6300103174879,1526.7657078307468,1244.82362464263,5,2022
NO,39,SEA,32,1418.2925951000236,1419.4643856168482,1461.9393063073223,1375.8176744095495,5,2022
NYJ,40,MIA,17,1380.0167223703445,1613.5909747671783,1449.0285218294352,1544.5791753080875,5,2022
TB,21,ATL,15,1619.1599068953044,1473.9490192190533,1645.4685998061127,1447.640326308245,5,2022
TEN,21,WSH,17,1608.4271251336204,1338.5100676763482,1623.6123480913589,1323.3248447186097,5,2022
HOU,13,JAX,6,1297.0302120417873,1306.8223153446927,1341.7558888672997,1262.0966385191803,5,2022
SF,37,CAR,15,1533.712841681212,1310.238298990437,1552.544765237559,1291.40637543409,5,2022
DAL,22,LAR,10,1624.230177503702,1602.3885957472467,1664.9991412951435,1561.619631955805,5,2022
PHI,20,ARI,17,1627.4321390435057,1556.95290661239,1662.2270033831574,1522.1580422727384,5,2022
BAL,19,CIN,17,1504.8299623243984,1577.4174612872557,1557.288178059287,1524.959245552367,5,2022
KC,30,LV,29,1721.329856512697,1483.0505224579822,1738.9346565452026,1465.4457224254766,5,2022
WSH,12,CHI,7,1323.3248447186097,1419.7509752708465,1378.2157895812388,1364.8600304082174,6,2022
ATL,28,SF,14,1447.640326308245,1552.544765237559,1503.5016537969389,1496.6834377488651,6,2022
NE,38,CLE,15,1526.7657078307468,1403.9550472744038,1555.301210766969,1375.4195443381816,6,2022
NYJ,27,GB,10,1449.0285218294352,1685.4564675114477,1517.7960386524337,1616.6889506884493,6,2022
IND,34,JAX,27,1517.7924676264079,1262.0966385191803,1533.91932674783,1245.9697793977582,6,2022
MIN,24,MIA,16,1594.5677448425288,1544.5791753080875,1631.5947237310909,1507.5521964195254,6,2022
CIN,30,NO,26,1524.959245552367,1461.9393063073223,1560.408191431454,1426.4903604282354,6,2022
NYG,24,BAL,20,1545.4334223201827,1557.288178059287,1590.1068660859419,1512.6147342935278,6,2022
PIT,20,TB,18,1429.730798484904,1645.4685998061127,1496.767887665426,1578.4315106255906,6,2022
LAR,24,CAR,10,1561.619631955805,1291.40637543409,1576.6789159216603,1276.3470914682348,6,2022
SEA,19,ARI,9,1375.8176744095495,1522.1580422727384,1436.208772917239,1461.7669437650488,6,2022
BUF,24,KC,20,1695.8803156523109,1738.9346565452026,1744.4064397275802,1690.4085324699333,6,2022
PHI,26,DAL,17,1662.2270033831574,1664.9991412951435,1705.7716825741734,1621.4544621041275,6,2022
LAC,19,DEN,16,1535.0549513663675,1383.9423908511958,1560.5671915331534,1358.43015068441,6,2022
ARI,42,NO,34,1461.7669437650488,1426.4903604282354,1500.3260347691014,1387.9312694241828,7,2022
CIN,35,ATL,17,1560.408191431454,1503.5016537969389,1596.3437603251857,1467.5660849032072,7,2022
DAL,24,DET,6,1621.4544621041275,1244.82362464263,1630.2623019838745,1236.015784762883,7,2022
TEN,19,IND,10,1623.6123480913589,1533.91932674783,1655.677045479568,1501.8546293596207,7,2022
WSH,23,GB,21,1378.2157895812388,1616.6889506884493,1446.6692610567388,1548.2354792129493,7,2022
CAR,21,TB,3,1276.3470914682348,1578.4315106255906,1349.3244602305176,1505.4541418633078,7,2022
NYG,23,JAX,17,1590.1068660859419,1245.9697793977582,1600.5067669648697,1235.5698785188304,7,2022
BAL,23,CLE,20,1512.6147342935278,1375.4195443381816,1539.4032462909709,1348.6310323407386,7,2022
NYJ,16,DEN,9,1517.7960386524337,1358.43015068441,1542.2911890936775,1333.935000243166,7,2022
LV,38,HOU,20,1465.4457224254766,1341.7558888672997,1493.6870969539339,1313.5145143388424,7,2022
SEA,37,LAC,23,1436.208772917239,1560.5671915331534,1493.840266131292,1502.9356983191003,7,2022
KC,44,SF,23,1690.4085324699333,1496.6834377488651,1711.593243856755,1475.4987263620435,7,2022
MIA,16,PIT,10,1507.5521964195254,1496.767887665426,1549.1210192440024,1455.1990648409492,7,2022
CHI,33,NE,14,1364.8600304082174,1555.301210766969,1429.1722874380093,1490.988953737177,7,2022
BAL,27,TB,22,1539.4032462909709,1505.4541418633078,1577.8538540228794,1467.0035341313992,8,2022
DEN,21,JAX,17,1333.935000243166,1235.5698785188304,1364.7864310754578,1204.7184476865386,8,2022
ATL,37,CAR,34,1467.5660849032072,1349.3244602305176,1496.203122305659,1320.6874228280658,8,2022
DAL,49,CHI,29,1630.2623019838745,1429.1722874380093,1650.6344418823192,1408.8001475395647,8,2022
MIA,31,DET,27,1549.1210192440024,1236.015784762883,1561.1820815728072,1223.9547224340781,8,2022
MIN,34,ARI,26,1631.5947237310909,1500.3260347691014,1658.824038462363,1473.0967200378293,8,2022
NO,24,LV,0,1387.9312694241828,1493.6870969539339,1443.112100340866,1438.5062660372507,8,2022
NE,22,NYJ,17,1490.988953737177,1542.2911890936775,1539.8339356652748,1493.4462071655798,8,2022
PHI,35,PIT,13,1705.7716825741734,1455.1990648409492,1722.0595475681678,1438.9111998469548,8,2022
TEN,17,HOU,10,1655.677045479568,1313.5145143388424,1666.1078199278898,1303.0837398905207,8,2022
WSH,17,IND,16,1446.6692610567388,1501.8546293596207,1495.9793508092691,1452.5445396070904,8,2022
SF,31,LAR,14,1475.4987263620435,1576.6789159216603,1530.1654877379735,1522.0121545457303,8,2022
SEA,27,NYG,13,1493.840266131292,1600.5067669648697,1549.1229394342708,1545.224093661891,8,2022
BUF,27,GB,17,1744.4064397275802,1548.2354792129493,1765.2207473544197,1527.4211715861097,8,2022
CLE,32,CIN,13,1348.6310323407386,1596.3437603251857,1417.3251811132632,1527.649611552661,8,2022
PHI,29,HOU,17,1722.0595475681678,1303.0837398905207,1729.0200883528908,1296.1231991057978,9,2022
LAC,20,ATL,17,1502.9356983191003,1496.203122305659,1544.4161152473046,1454.7227053774548,9,2022
MIA,35,CHI,32,1561.1820815728072,1408.8001475395647,1586.034372242167,1383.947856870205,9,2022
CIN,42,CAR,21,1527.649611552661,1320.6874228280658,1547.3625942024628,1300.974440178264,9,2022
DET,15,GB,9,1223.9547224340781,1527.4211715861097,1295.9967431322943,1455.3791508878935,9,2022
NE,26,IND,3,1539.8339356652748,1452.5445396070904,1571.7246222332947,1420.6538530390706,9,2022
NYJ,20,BUF,17,1493.4462071655798,1765.2207473544197,1563.409764584023,1695.2571899359766,9,2022
MIN,20,WSH,17,1658.824038462363,1495.9793508092691,1682.6325032388838,1472.1708860327483,9,2022
JAX,27,LV,20,1204.7184476865386,1438.5062660372507,1271.8435253176651,1371.3811884061242,9,2022
SEA,31,ARI,21,1549.1229394342708,1473.0967200378293,1582.311769269908,1439.9078902021922,9,2022
TB,16,LAR,13,1467.0035341313992,1522.0121545457303,1515.9453830365255,1473.070305640604,9,2022
KC,20,TEN,17,1711.593243856755,1666.1078199278898,1748.386853359008,1629.3142104256367,9,2022
BAL,27,NO,13,1577.8538540228794,1443.112100340866,1604.524952757746,1416.4410016059994,9,2022
CAR,25,ATL,15,1300.974440178264,1454.7227053774548,1360.4352527860215,1395.2618927696974,10,2022
TB,21,SEA,16,1515.9453830365255,1582.311769269908,1565.87195718313,1532.3851951233034,10,2022
MIN,33,BUF,30,1682.6325032388838,1695.2571899359766,1726.157976214506,1651.7317169603543,10,2022
DET,31,CHI,30,1295.9967431322943,1383.947856870205,1348.407344489285,1331.5372555132144,10,2022
TEN,17,DEN,10,1629.3142104256367,1364.7864310754578,1644.3550624491095,1349.745579051985,10,2022
KC,27,JAX,17,1748.386853359008,1271.8435253176651,1753.4664692175663,1266.7639094591068,10,2022
MIA,39,CLE,17,1586.034372242167,1417.3251811132632,1609.104780900374,1394.2547724550561,10,2022
NYG,24,HOU,16,1545.224093661891,1296.1231991057978,1561.3928778715203,1279.9544148961684,10,2022
PIT,20,NO,10,1438.9111998469548,1416.4410016059994,1478.1986547534436,1377.1535466995106,10,2022
IND,25,LV,20,1420.6538530390706,1371.3811884061242,1456.7371051736652,1335.2979362715296,10,2022
GB,31,DAL,28,1455.3791508878935,1650.6344418823192,1518.7761502733513,1587.2374424968614,10,2022
ARI,27,LAR,17,1439.9078902021922,1473.070305640604,1485.9046224962742,1427.073573346522,10,2022
SF,22,LAC,16,1530.1654877379735,1544.4161152473046,1573.8872196505665,1500.6943833347116,10,2022
WSH,32,PHI,21,1472.1708860327483,1729.0200883528908,1540.5764865896392,1660.6144877959998,10,2022
TEN,27,GB,17,1644.3550624491095,1518.7761502733513,1671.6065821404202,1491.5246305820406,11,2022
ATL,27,CHI,24,1395.2618927696974,1331.5372555132144,1429.3981457430068,1297.401002539905,11,2022
BUF,31,CLE,23,1651.7317169603543,1394.2547724550561,1667.1692173700212,1378.8172720453892,11,2022
PHI,17,IND,16,1660.6144877959998,1456.7371051736652,1680.3137862063452,1437.0378067633198,11,2022
NE,10,NYJ,3,1571.7246222332947,1563.409764584023,1612.4268448099463,1522.7075420073713,11,2022
NO,27,LAR,20,1377.1535466995106,1427.073573346522,1424.8041678795364,1379.422952166496,11,2022
DET,31,NYG,18,1348.407344489285,1561.3928778715203,1412.8859950504727,1496.9142273103325,11,2022
BAL,13,CAR,3,1604.524952757746,1360.4352527860215,1620.9555143304503,1344.004691213317,11,2022
WSH,23,HOU,10,1540.5764865896392,1279.9544148961684,1555.7875259919854,1264.7433754938222,11,2022
LV,22,DEN,16,1335.2979362715296,1349.745579051985,1378.7309760265794,1306.3125392969353,11,2022
DAL,40,MIN,3,1587.2374424968614,1726.157976214506,1644.7757990900202,1668.6196196213473,11,2022
CIN,37,PIT,30,1547.3625942024628,1478.1986547534436,1580.8693276076324,1444.691921348274,11,2022
KC,30,LAC,27,1753.4664692175663,1500.6943833347116,1769.2475873364535,1484.9132652158244,11,2022
SF,38,ARI,10,1573.8872196505665,1485.9046224962742,1605.247433266054,1454.5444088807867,11,2022
BUF,28,DET,25,1667.1692173700212,1412.8859950504727,1682.7266006018026,1397.3286118186913,12,2022
DAL,28,NYG,20,1644.7757990900202,1496.9142273103325,1669.548702588775,1472.1413238115776,12,2022
MIN,33,NE,26,1668.6196196213473,1612.4268448099463,1703.3815372194972,1577.6649272117963,12,2022
CLE,23,TB,17,1378.8172720453892,1565.87195718313,1440.5763744541227,1504.1128547743965,12,2022
CIN,20,TEN,16,1580.8693276076324,1671.6065821404202,1632.8421766888525,1619.6337330592,12,2022
MIA,30,HOU,15,1609.104780900374,1264.7433754938222,1619.129665647576,1254.71849074662,12,2022
NYJ,31,CHI,10,1522.7075420073713,1297.401002539905,1540.4826835232864,1279.62586102399,12,2022
WSH,19,ATL,13,1555.7875259919854,1429.3981457430068,1582.7580800069798,1402.4275917280124,12,2022
CAR,23,DEN,10,1344.004691213317,1306.3125392969353,1380.9308779969424,1269.38635251331,12,2022
JAX,28,BAL,27,1266.7639094591068,1620.9555143304503,1340.0270279153733,1547.6923958741838,12,2022
LAC,25,ARI,24,1484.9132652158244,1454.5444088807867,1522.7037372899904,1416.7539368066207,12,2022
LV,40,SEA,34,1378.7309760265794,1532.3851951233034,1437.3330778477577,1473.783093302125,12,2022
KC,26,LAR,10,1769.2475873364535,1379.422952166496,1777.1854013089915,1371.4851381939582,12,2022
SF,13,NO,0,1605.247433266054,1424.8041678795364,1626.8911897068992,1403.1604114386912,12,2022
PHI,40,GB,33,1680.3137862063452,1491.5246305820406,1701.1983729820233,1470.6400438063624,12,2022
PIT,24,IND,17,1444.691921348274,1437.0378067633198,1485.1800139253455,1396.5497141862484,12,2022
BUF,24,NE,10,1682.7266006018026,1577.6649272117963,1711.7637542078844,1548.6277736057145,13,2022
PIT,19,ATL,16,1485.1800139253455,1402.4275917280124,1516.671798468028,1370.9358071853298,13,2022
GB,28,CHI,19,1470.6400438063624,1279.62586102399,1491.1753478570126,1259.0905569733397,13,2022
DET,40,JAX,14,1397.3286118186913,1340.0270279153733,1431.7109025085044,1305.6447372255602,13,2022
MIN,27,NYJ,22,1703.3815372194972,1540.4826835232864,1726.509401822951,1517.3548189198325,13,2022
WSH,20,NYG,20,1582.7580800069798,1472.1413238115776,1528.9975565380576,1525.9018472804999,13,2022
PHI,35,TEN,10,1701.1983729820233,1619.6337330592,1732.8230932955428,1588.0090127456806,13,2022
BAL,10,DEN,9,1547.6923958741838,1269.38635251331,1561.476853055066,1255.6018953324278,13,2022
CLE,27,HOU,14,1440.5763744541227,1254.71849074662,1461.5723216513861,1233.7225435493567,13,2022
SEA,27,LAR,23,1473.783093302125,1371.4851381939582,1503.1197117634401,1342.148519732643,13,2022
SF,33,MIA,17,1626.8911897068992,1619.129665647576,1667.0731905233683,1578.947664831107,13,2022
CIN,27,KC,24,1632.8421766888525,1777.1854013089915,1690.0983029168706,1719.9292750809732,13,2022
LV,27,LAC,20,1437.3330778477577,1522.7037372899904,1488.3335711108493,1471.7032440268988,13,2022
DAL,54,IND,19,1669.548702588775,1396.5497141862484,1683.687221701748,1382.4111950732754,13,2022
TB,17,NO,16,1504.1128547743965,1403.1604114386912,1533.5957636426829,1373.6775025704048,13,2022
LAR,17,LV,16,1342.148519732643,1488.3335711108493,1399.1692036871311,1431.3128871563613,14,2022
BUF,20,NYJ,12,1711.7637542078844,1517.3548189198325,1731.851782449639,1497.266790678078,14,2022
CIN,23,CLE,10,1690.0983029168706,1461.5723216513861,1707.3622300558209,1444.3083945124358,14,2022
DAL,27,HOU,23,1683.687221701748,1233.7225435493567,1689.3805747101521,1228.0291905409526,14,2022
DET,34,MIN,23,1431.7109025085044,1726.509401822951,1500.6744948593036,1657.5458094721519,14,2022
JAX,36,TEN,22,1305.6447372255602,1588.0090127456806,1373.8248975008264,1519.8288524704144,14,2022
PHI,48,NYG,22,1732.8230932955428,1525.9018472804999,1751.8404713212615,1506.8844692547812,14,2022
